Berles_id;Rendszam;Kat_besorolas;Berles_kezd_ev_ho_nap;Berles_kezd_ora_perc_mp;Berles_vege_ev_ho_nap;Berles_vege_ora_perc_mp;Felh_nev
2827;AAAD-286;5;2024-08-29;18:59:21;2024-08-29;19:05:51;Lakatos1513
2828;TPC-754;5;2024-08-18;22:30:40;2024-08-18;22:33:11;enim934
2829;AABO-351;5;2024-08-01;10:41:13;2024-08-01;11:19:41;GulyOes6747
2830;NYC-298;3;2023-04-07;22:35:22;2023-04-07;22:48:18;TakOecs7730
2831;AACO-539;1;2024-01-13;23:06:16;2024-01-13;23:18:53;BogdOen3019
2832;AACK-776;5;2023-07-06;04:27:41;2023-07-06;05:18:02;Barta3956
2833;MXZ-131;4;2024-05-19;00:20:23;2024-05-19;00:42:58;labore264
2834;AAAC-153;4;2023-10-21;23:38:22;2023-10-21;23:46:53;adipisci940
2835;AACE-620;5;2023-07-09;13:33:08;2023-07-11;14:07:57;assumenda952
2836;THZ-906;2;2023-10-05;12:57:05;2023-10-05;13:14:01;sunt200
2837;AACM-439;3;2023-10-02;10:22:22;2023-10-02;11:12:13;quaerat524
2838;AABD-746;1;2023-05-23;16:04:28;2023-05-23;16:19:16;POesztor2173
2839;PUY-666;2;2024-06-14;01:29:50;2024-06-14;01:48:25;OrsOus2650
2840;AABF-500;2;2023-10-20;09:00:45;2023-10-20;09:12:19;non687
2841;PYB-776;2;2024-10-12;13:23:27;2024-10-14;17:01:38;Balla2455
2842;PZM-327;2;2024-03-02;09:06:18;2024-03-02;09:53:21;GulyOes5522
2843;SHQ-481;4;2023-01-01;09:02:08;2023-01-02;21:45:00;officiis525
2844;AACL-255;2;2023-01-30;00:10:47;2023-01-30;00:57:11;Orosz2443
2845;AABL-773;2;2022-12-18;00:40:53;2022-12-18;00:59:40;dignissimos668
2846;TYH-973;4;2024-09-25;09:24:31;2024-09-26;17:48:11;repudiandae235
2847;SRF-847;5;2023-01-22;15:23:33;2023-01-24;12:21:25;SzabOu9037
2848;AACJ-594;5;2023-05-28;20:48:04;2023-05-28;21:32:13;dolore392
2849;AABB-171;2;2023-05-17;02:46:58;2023-05-17;02:56:37;VOeradi1731
2850;PJP-081;1;2023-11-23;06:49:17;2023-11-23;07:03:50;BodnOer6279
2851;AACD-634;5;2023-05-20;13:35:35;2023-05-20;14:23:09;non235
2852;MGW-766;3;2023-05-03;12:45:56;2023-05-03;13:01:34;Csonka9266
2853;TVJ-857;1;2024-08-13;17:53:48;2024-08-13;18:00:55;animi564
2854;PON-520;4;2024-01-12;18:58:49;2024-01-14;23:17:59;quod914
2855;TND-400;2;2024-09-12;22:11:13;2024-09-12;22:21:05;similique525
2856;NLC-745;4;2023-02-06;10:02:35;2023-02-06;10:26:59;FehOor8897
2857;PYB-776;2;2023-06-20;10:52:18;2023-06-20;11:42:36;POesztor8328
2858;AACM-457;1;2024-03-15;16:09:05;2024-03-15;16:57:29;similique428
2859;AAAC-195;3;2024-02-27;01:14:50;2024-02-27;01:59:31;alias782
2860;THV-661;4;2024-06-10;05:43:02;2024-06-10;06:42:32;reprehenderit225
2861;MIS-918;1;2023-12-20;11:27:28;2023-12-20;12:13:39;fuga902
2862;AAAO-108;1;2022-11-29;03:44:03;2022-11-29;04:10:34;harum804
2863;AABA-244;2;2023-12-20;04:59:52;2023-12-20;05:39:24;et528
2864;RQG-780;5;2023-12-22;21:08:14;2023-12-22;21:29:03;delectus601
2865;PCU-859;2;2023-11-24;06:15:02;2023-11-24;07:03:39;vitae527
2866;SCM-450;2;2024-01-29;02:22:01;2024-01-29;03:13:09;Balla2975
2867;TPY-212;4;2023-09-18;02:18:48;2023-09-19;21:49:58;HegedOUs5545
2868;MFK-600;4;2023-12-30;01:32:39;2024-01-01;15:36:13;Kocsis5958
2869;RJQ-026;3;2024-01-24;12:34:04;2024-01-24;12:48:19;Farkas7342
2870;TDI-634;5;2024-03-15;03:51:22;2024-03-15;04:43:53;Farkas8112
2871;TND-400;2;2022-11-16;06:54:54;2022-11-16;07:12:47;inventore570
2872;AABE-322;4;2024-09-15;05:01:18;2024-09-15;05:52:05;OrbOen8663
2873;AAAH-500;1;2023-08-24;15:00:28;2023-08-24;15:42:16;Balla1723
2874;RGO-476;3;2024-03-06;05:53:08;2024-03-06;06:35:26;PintOor9469
2875;AABA-905;3;2024-09-15;11:06:34;2024-09-15;11:58:32;Kocsis7059
2876;AACD-634;5;2023-09-05;16:50:56;2023-09-05;17:48:10;VOeradi8651
2877;AABE-069;2;2023-08-14;06:18:21;2023-08-16;19:12:37;Jakab8503
2878;AACB-357;4;2024-09-05;08:49:45;2024-09-05;09:02:29;veniam990
2879;AABE-607;2;2022-11-17;08:37:56;2022-11-20;00:11:31;est871
2880;SRO-900;3;2024-04-22;18:58:41;2024-04-22;19:13:20;GOespOer2633
2881;AAAE-969;2;2023-03-05;06:00:43;2023-03-05;06:10:36;aut922
2882;AACN-049;4;2024-05-22;23:41:29;2024-05-24;21:35:54;SzabOu1093
2883;AAAG-331;2;2024-05-12;14:28:04;2024-05-12;14:33:32;LukOecs5828
2884;PLU-850;1;2024-06-05;02:56:22;2024-06-05;03:01:33;Balla1723
2885;SNW-613;5;2023-05-27;08:20:46;2023-05-27;08:29:56;BognOer4849
2886;PPR-448;3;2023-06-26;18:32:47;2023-06-29;14:00:50;TOArOAk1297
2887;NKD-133;2;2024-09-12;12:56:00;2024-09-12;13:20:02;laudantium748
2888;SPG-713;5;2024-02-09;15:11:27;2024-02-09;15:30:06;Balog7142
2889;PLG-125;4;2024-08-28;23:12:45;2024-08-29;00:00:25;iure749
2890;AABH-141;2;2024-06-27;00:18:14;2024-06-27;00:51:43;aspernatur425
2891;SFH-111;2;2023-09-23;02:07:39;2023-09-25;18:40:49;debitis261
2892;AACM-408;1;2023-12-20;02:05:39;2023-12-20;02:35:31;voluptas540
2893;AABM-168;2;2023-07-26;03:16:45;2023-07-27;13:29:02;suscipit684
2894;RFD-812;1;2024-02-25;23:56:35;2024-02-26;00:54:51;pariatur736
2895;AABA-905;3;2023-10-19;01:39:25;2023-10-19;02:05:10;dolorum762
2896;AAAN-676;4;2024-01-11;20:20:57;2024-01-11;21:06:48;voluptatum280
2897;AABM-005;1;2023-07-22;14:16:17;2023-07-22;14:52:17;Farkas4896
2898;AAAJ-001;2;2023-02-21;16:14:57;2023-02-21;16:27:41;BalOezs6918
2899;AACM-985;1;2023-04-30;03:51:10;2023-04-30;04:27:11;SzilOegyi1336
2900;SZX-560;2;2024-03-03;19:48:00;2024-03-03;20:35:52;Balog7142
2901;AACF-694;5;2023-06-09;05:31:24;2023-06-09;06:21:34;excepturi288
2902;MXZ-131;4;2024-04-17;05:50:08;2024-04-17;06:28:01;BognOer5666
2903;AACE-620;5;2024-07-25;23:20:03;2024-07-28;04:20:41;et984
2904;NFM-443;1;2024-05-27;06:39:47;2024-05-27;06:52:01;sequi124
2905;MMG-451;4;2023-02-21;12:28:36;2023-02-21;12:46:55;nihil145
2906;RVF-893;1;2023-01-29;13:48:46;2023-01-29;13:56:10;similique525
2907;RAI-790;2;2023-10-09;07:01:41;2023-10-09;07:09:04;TakOecs7730
2908;AAAD-686;5;2023-03-25;02:11:15;2023-03-25;02:46:12;BOelint2990
2909;MLJ-613;3;2023-05-26;14:43:57;2023-05-26;15:15:47;eos888
2910;REJ-679;2;2024-02-24;17:36:58;2024-02-24;17:50:38;distinctio556
2911;PLG-125;4;2024-07-10;00:59:31;2024-07-10;01:07:05;cum956
2912;AABB-774;2;2023-01-25;12:22:41;2023-01-25;12:52:20;Major1529
2913;SBX-250;4;2024-01-11;10:23:17;2024-01-11;11:02:35;Kiss2860
2914;MSX-489;5;2023-03-28;03:15:11;2023-03-29;05:00:18;Boros1177
2915;AABH-470;1;2023-12-02;23:57:40;2023-12-04;17:15:47;deleniti255
2916;PND-857;2;2024-06-23;00:39:59;2024-06-23;01:10:37;GOespOer7455
2917;AAAE-969;2;2023-05-01;23:27:21;2023-05-04;22:41:21;Kis9946
2918;AABJ-894;3;2024-01-13;11:50:04;2024-01-13;12:45:17;GOespOer4707
2919;AAAG-638;3;2023-07-18;18:02:27;2023-07-18;18:17:12;FOUlOAp4186
2920;PLU-850;1;2023-05-12;04:04:59;2023-05-12;04:30:37;qui545
2921;SRD-277;5;2022-10-31;10:23:09;2022-10-31;10:25:19;incidunt622
2922;MYW-848;2;2024-06-14;19:35:00;2024-06-14;20:04:21;aut698
2923;AACC-013;2;2024-09-06;10:30:50;2024-09-06;11:13:46;BalOezs5941
2924;NGX-400;4;2024-02-06;11:05:50;2024-02-06;11:21:01;suscipit955
2925;SNG-284;4;2024-05-01;10:06:31;2024-05-01;10:46:21;GulyOes9075
2926;AAAG-308;2;2024-06-23;07:03:55;2024-06-23;07:22:16;Csonka8246
2927;AACE-116;2;2022-11-28;13:13:05;2022-11-28;13:29:48;JOunOes3374
2928;SQF-134;5;2022-12-17;09:16:32;2022-12-17;09:29:52;sit324
2929;TGB-607;5;2023-01-04;07:39:55;2023-01-04;08:22:51;DeOek9257
2930;RVF-893;1;2024-07-20;14:06:24;2024-07-23;07:49:33;unde571
2931;AAAN-618;1;2024-04-20;07:42:30;2024-04-22;20:07:54;atque959
2932;TND-400;2;2024-01-12;06:27:15;2024-01-12;06:54:23;Bakos8348
2933;AABD-817;2;2024-08-29;04:16:13;2024-08-29;05:05:46;Fazekas7687
2934;AABB-253;2;2024-06-02;20:00:06;2024-06-04;04:01:54;sed692
2935;NYQ-210;5;2024-03-06;22:40:13;2024-03-08;23:24:34;nobis516
2936;AAAH-191;1;2024-08-03;22:07:56;2024-08-03;22:26:45;quia434
2937;AAAD-631;2;2022-12-05;19:20:30;2022-12-05;20:09:08;voluptas540
2938;MFN-089;1;2023-10-02;08:41:53;2023-10-02;08:57:34;GOel6142
2939;AAAK-937;5;2024-02-01;12:47:03;2024-02-01;13:35:33;Lengyel1683
2940;AACE-116;2;2024-06-11;02:44:01;2024-06-11;03:06:42;VOArOAs9431
2941;NOB-674;2;2023-08-29;23:12:21;2023-08-29;23:51:53;HegedUUs3143
2942;RSK-565;1;2024-07-31;14:17:21;2024-07-31;15:16:31;beatae202
2943;AACM-291;3;2023-10-16;00:06:18;2023-10-16;00:52:23;Fekete9399
2944;PQW-058;5;2024-05-07;06:32:35;2024-05-08;11:32:12;SzOUcs9446
2945;RAC-971;5;2023-08-04;14:09:57;2023-08-04;14:36:46;DeOek3295
2946;AABD-746;1;2023-12-01;06:36:39;2023-12-01;06:56:18;ut278
2947;AACG-076;2;2023-07-18;22:06:40;2023-07-18;23:04:39;commodi490
2948;AAAE-014;1;2023-06-30;14:14:04;2023-06-30;15:07:53;LukOecs5084
2949;AABE-607;2;2022-11-03;05:45:26;2022-11-03;06:22:02;odio632
2950;AAAF-808;4;2023-02-09;23:53:31;2023-02-10;00:26:52;Fekete1586
2951;AACC-704;3;2024-08-10;09:08:39;2024-08-10;09:19:57;qui673
2952;AAAM-625;2;2024-01-14;03:51:10;2024-01-14;03:52:21;JOunOes7076
2953;AACB-266;2;2022-11-07;10:02:16;2022-11-07;10:59:19;ad355
2954;MQW-119;2;2023-09-03;01:53:18;2023-09-03;02:18:02;quidem801
2955;MQW-119;2;2024-01-03;04:02:29;2024-01-03;04:51:02;MOoszOeros8716
2956;NYU-208;4;2024-03-17;09:37:41;2024-03-19;09:54:20;animi980
2957;TEB-960;3;2024-02-12;12:58:28;2024-02-12;13:53:27;accusamus247
2958;MQW-119;2;2022-12-31;12:39:38;2022-12-31;12:59:17;Lengyel4642
2959;NGG-214;2;2023-10-29;13:00:47;2023-10-29;13:34:12;error565
2960;NOB-674;2;2023-06-10;02:06:36;2023-06-10;03:03:34;ea276
2961;MRE-641;5;2024-08-24;21:09:53;2024-08-27;18:52:16;in355
2962;AABG-056;2;2022-11-05;06:17:24;2022-11-05;06:55:03;HegedOUs4400
2963;MDH-144;4;2023-10-26;14:58:20;2023-10-29;08:03:14;sint801
2964;RRZ-702;1;2023-03-28;00:22:51;2023-03-28;01:06:16;ipsam789
2965;PIQ-008;3;2023-05-22;07:03:23;2023-05-22;07:20:38;Sipos3071
2966;AACM-291;3;2024-01-14;23:16:32;2024-01-14;23:55:22;TOArOAk6882
2967;PFK-472;5;2024-01-29;14:57:35;2024-01-29;15:53:02;Nagy3264
2968;NXL-935;3;2023-03-13;14:37:29;2023-03-13;14:48:35;porro992
2969;RHI-672;2;2024-04-26;16:20:21;2024-04-28;00:49:38;quo400
2970;AACC-734;5;2023-01-08;23:51:21;2023-01-09;00:48:05;qui205
2971;AACG-713;3;2024-06-10;08:16:23;2024-06-10;08:30:34;atque471
2972;AABN-499;4;2024-07-17;23:37:54;2024-07-18;00:37:18;SzUUcs8245
2973;NKD-133;2;2024-08-16;12:17:01;2024-08-18;21:46:25;PintOor4682
2974;NPJ-857;4;2024-02-03;15:59:42;2024-02-05;20:58:25;omnis786
2975;NQT-197;3;2024-03-20;12:41:08;2024-03-20;13:04:03;sed363
2976;MHG-497;4;2023-04-12;05:32:17;2023-04-12;06:19:57;non252
2977;AACB-061;2;2023-10-02;08:26:55;2023-10-02;09:14:48;aut698
2978;AAAM-664;1;2024-03-19;18:22:22;2024-03-19;18:33:32;cupiditate181
2979;MTQ-016;5;2024-06-17;03:54:29;2024-06-17;03:59:27;velit138
2980;AACJ-403;4;2023-02-02;06:49:35;2023-02-02;07:44:36;praesentium713
2981;TYZ-877;2;2024-02-20;09:16:33;2024-02-20;09:40:06;eius901
2982;AABM-789;2;2023-02-20;03:40:36;2023-02-22;15:43:36;Bakos5880
2983;AACH-675;2;2023-02-14;23:16:46;2023-02-14;23:26:32;SzUIke2553
2984;RJH-887;3;2023-06-28;05:54:58;2023-06-28;06:48:47;IllOos4545
2985;TJG-765;3;2024-10-10;18:08:15;2024-10-10;18:37:55;Barta3956
2986;AABB-253;2;2023-09-09;01:11:48;2023-09-10;06:43:08;VOeradi2420
2987;PGO-436;2;2024-07-25;08:18:27;2024-07-25;08:21:30;Balla3111
2988;PGO-436;2;2023-07-01;21:11:26;2023-07-04;17:22:02;Varga3833
2989;NYU-208;4;2024-02-14;14:29:00;2024-02-14;15:19:46;nisi489
2990;AABK-513;1;2024-04-18;02:59:24;2024-04-18;03:33:16;id377
2991;NED-191;5;2024-05-12;02:00:00;2024-05-14;03:28:09;GOespOer9581
2992;AABG-796;2;2023-11-06;20:40:04;2023-11-06;20:48:57;Csonka9981
2993;AAAI-506;2;2023-06-20;17:23:09;2023-06-20;17:57:04;voluptatum267
2994;PON-520;4;2023-10-30;04:39:02;2023-10-30;05:14:22;FOebiOen2994
2995;AAAI-382;5;2024-04-20;09:04:34;2024-04-20;09:46:52;aut922
2996;NKJ-577;2;2023-12-09;21:34:25;2023-12-09;22:16:01;et700
2997;RNE-523;4;2024-03-19;18:04:35;2024-03-19;18:13:01;FehOor8897
2998;AACO-658;4;2023-07-22;08:19:23;2023-07-22;08:47:29;TOuth5047
2999;RSB-091;1;2024-10-16;08:57:03;2024-10-16;09:24:09;sed594
3000;AABI-467;5;2023-05-03;11:03:50;2023-05-03;11:31:11;SzUUcs3413
3001;AACE-805;3;2022-12-29;13:03:36;2022-12-31;18:04:42;ullam177
3002;AABH-470;1;2024-04-23;07:00:44;2024-04-23;07:10:01;Kis1372
3003;TAI-476;2;2024-10-21;03:03:49;2024-10-21;03:57:42;Bakos8348
3004;AAAE-014;1;2024-10-08;12:00:29;2024-10-08;12:35:44;rerum759
3005;SAQ-393;1;2023-02-26;13:18:33;2023-02-26;14:17:49;Budai5429
3006;NOX-895;3;2023-07-08;16:45:03;2023-07-08;17:08:09;sit918
3007;AABJ-900;3;2024-05-28;14:12:12;2024-05-29;22:05:46;facilis416
3008;AACM-510;1;2024-05-24;08:33:15;2024-05-24;09:04:35;nobis259
3009;AACI-098;1;2024-09-15;16:49:02;2024-09-15;17:40:08;Pap8409
3010;AACM-708;5;2024-01-29;14:00:24;2024-02-01;08:57:35;Magyar6201
3011;MDH-144;4;2023-02-18;18:11:53;2023-02-18;19:01:56;eum426
3012;SDC-626;2;2024-01-17;22:47:22;2024-01-17;22:55:25;nihil343
3013;AABC-325;1;2024-06-16;18:36:36;2024-06-16;18:53:48;molestiae118
3014;TPY-212;4;2023-03-29;20:31:07;2023-03-29;21:00:39;illum384
3015;SZT-748;4;2024-07-09;00:49:29;2024-07-11;17:37:23;quis749
3016;AACI-098;1;2023-07-30;23:07:51;2023-07-30;23:21:57;fugit346
3017;AACM-067;3;2023-12-27;13:54:22;2023-12-27;14:24:51;Dobos4344
3018;PFG-105;2;2024-09-20;00:20:25;2024-09-20;01:04:35;qui866
3019;NHH-366;5;2023-10-12;15:59:00;2023-10-12;16:00:34;Nagy3998
3020;TEJ-913;3;2023-02-01;16:00:24;2023-02-01;16:28:07;voluptatem349
3021;AACB-753;4;2024-06-29;16:45:39;2024-06-29;17:22:08;GulyOes8446
3022;NNS-483;5;2022-12-15;07:55:13;2022-12-15;08:14:46;culpa412
3023;NLC-745;4;2023-05-13;02:27:33;2023-05-13;03:13:35;qui673
3024;MWB-726;1;2023-03-13;17:55:52;2023-03-13;18:26:43;ad537
3025;AABO-613;3;2023-07-26;02:26:25;2023-07-26;02:59:06;porro389
3026;TGS-445;2;2023-04-18;08:03:47;2023-04-18;08:28:04;GulyOes8293
3027;SRF-847;5;2024-02-10;12:47:38;2024-02-10;13:35:58;sapiente542
3028;AABF-277;4;2023-04-23;05:55:35;2023-04-23;06:55:30;HegedOUs9033
3029;AABA-905;3;2023-10-27;09:39:29;2023-10-29;17:41:48;aut803
3030;MRQ-562;4;2023-03-18;15:56:57;2023-03-20;04:45:50;atque963
3031;AAAI-783;3;2024-05-16;23:48:35;2024-05-17;00:20:48;occaecati207
3032;RLA-370;2;2023-06-24;18:45:04;2023-06-26;07:59:34;Barta2727
3033;AABB-054;3;2024-03-21;08:39:12;2024-03-21;09:35:06;Balog7590
3034;SNW-613;5;2023-04-16;23:28:00;2023-04-16;23:35:17;Kozma5010
3035;NGT-438;2;2023-04-24;11:58:26;2023-04-24;12:31:28;doloremque882
3036;SNG-284;4;2023-05-30;10:59:25;2023-05-30;11:23:56;Lakatos8325
3037;AACE-332;5;2023-04-11;14:10:02;2023-04-11;15:03:11;ea276
3038;NYB-675;5;2023-10-12;11:01:09;2023-10-12;11:18:11;harum804
3039;AACO-716;1;2023-08-25;17:41:20;2023-08-25;17:53:54;perferendis562
3040;AAAD-631;2;2022-12-17;06:57:29;2022-12-17;07:01:37;minima364
3041;AACK-776;5;2023-12-31;02:52:16;2023-12-31;03:33:41;Farkas2319
3042;AACM-442;5;2024-07-07;06:58:58;2024-07-07;07:35:56;BodnOer2277
3043;PWT-121;1;2024-09-21;11:36:22;2024-09-21;12:27:49;repellat990
3044;AAAH-719;1;2024-01-08;03:46:28;2024-01-09;18:54:00;cupiditate781
3045;AACE-044;2;2024-10-24;16:16:35;2024-10-24;16:53:31;JOunOes5331
3046;RSB-091;1;2024-03-27;02:50:49;2024-03-28;16:12:51;aperiam110
3047;MFN-089;1;2023-10-05;03:04:09;2023-10-05;03:42:39;Szekeres9304
3048;SQT-731;2;2024-06-01;09:11:59;2024-06-01;09:17:17;sunt943
3049;MRQ-562;4;2023-02-04;04:51:47;2023-02-05;20:27:44;ullam196
3050;AACF-099;3;2023-12-03;12:29:25;2023-12-03;13:21:39;Kis5461
3051;NYC-298;3;2024-01-22;02:47:10;2024-01-22;02:53:23;consequatur664
3052;AACI-700;5;2024-03-19;06:10:56;2024-03-20;07:11:24;Boros1177
3053;TPY-212;4;2024-04-25;02:30:02;2024-04-25;03:13:02;Fodor3565
3054;NWC-662;4;2024-07-23;19:58:33;2024-07-25;05:09:58;qui946
3055;AABE-607;2;2023-08-04;10:57:55;2023-08-04;11:40:41;GOel6142
3056;TAI-476;2;2024-03-31;02:35:20;2024-03-31;02:54:08;sint810
3057;PCU-859;2;2023-09-29;13:35:49;2023-09-29;14:33:17;et827
3058;TWB-233;2;2023-05-03;03:42:15;2023-05-03;04:16:48;GOel5741
3059;SPG-713;5;2023-12-15;01:35:28;2023-12-15;01:54:19;tempora573
3060;AABC-325;1;2023-08-23;22:32:53;2023-08-23;23:14:23;enim934
3061;AACO-832;5;2024-09-29;03:41:26;2024-09-29;03:59:53;aut402
3062;NWU-857;5;2024-05-26;17:36:30;2024-05-28;06:32:03;alias782
3063;SNG-284;4;2023-03-08;04:21:52;2023-03-08;04:40:53;a804
3064;NNE-801;3;2024-06-27;00:01:48;2024-06-27;00:45:42;GOespOer3042
3065;TWY-332;2;2022-12-08;04:35:00;2022-12-08;05:08:39;in883
3066;MEZ-966;3;2023-12-03;01:46:59;2023-12-03;02:01:15;optio997
3067;AABO-078;1;2023-07-10;19:49:16;2023-07-10;20:10:49;BOelint4984
3068;AAAF-116;5;2023-04-05;13:04:26;2023-04-05;13:41:58;Major1777
3069;SCM-450;2;2023-02-16;21:00:14;2023-02-16;21:23:50;JuhOesz8300
3070;RXO-632;1;2024-10-12;07:17:16;2024-10-12;07:59:00;Hajdu7742
3071;NQT-197;3;2022-12-08;13:11:54;2022-12-08;13:24:22;id238
3072;TTV-101;4;2023-11-20;22:53:42;2023-11-20;22:57:10;distinctio261
3073;PDF-313;3;2023-06-05;07:19:43;2023-06-08;06:04:01;BognOer2912
3074;AAAO-179;2;2024-01-19;01:24:11;2024-01-21;07:53:19;Major2005
3075;AACK-776;5;2023-12-05;23:42:43;2023-12-06;00:20:24;NOometh8872
3076;POJ-542;4;2023-10-10;05:00:26;2023-10-13;02:45:15;voluptatem692
3077;STJ-313;4;2023-10-04;22:23:06;2023-10-04;23:17:00;FehOor8321
3078;NYU-208;4;2023-07-14;01:15:26;2023-07-14;01:42:03;tempore938
3079;RJQ-026;3;2023-05-03;15:50:15;2023-05-03;16:23:23;KirOely9622
3080;TPC-754;5;2023-10-01;10:24:28;2023-10-01;11:08:46;Jakab5129
3081;AAAI-382;5;2023-06-29;18:07:06;2023-06-29;18:38:57;dolor795
3082;RQG-780;5;2024-02-07;21:10:34;2024-02-09;09:23:07;quidem780
3083;SFC-411;3;2024-08-13;06:27:19;2024-08-13;07:20:51;non687
3084;AABL-224;4;2023-09-01;03:38:59;2023-09-01;04:20:07;BOelint7339
3085;AABH-141;2;2024-02-22;20:29:20;2024-02-22;20:51:38;Farkas8285
3086;NKD-133;2;2023-09-27;16:05:08;2023-09-27;16:47:17;ut811
3087;AABB-814;2;2023-10-19;03:38:01;2023-10-19;04:07:10;JOunOes4743
3088;RDI-926;2;2023-05-23;18:16:17;2023-05-23;18:23:28;Vincze7175
3089;PFS-837;5;2022-11-05;18:59:30;2022-11-05;19:16:02;MolnOer6596
3090;AABM-294;2;2023-04-23;15:09:06;2023-04-23;15:24:45;suscipit684
3091;TPY-212;4;2024-09-16;08:07:51;2024-09-16;08:27:24;GulyOes9702
3092;PNO-840;1;2023-07-29;07:49:53;2023-07-29;08:19:18;quaerat164
3093;AAAD-039;2;2024-02-20;01:58:42;2024-02-20;02:07:21;optio997
3094;NSS-336;2;2022-11-28;04:50:40;2022-11-28;05:49:22;SzUIke5776
3095;AAAN-455;2;2023-07-07;16:33:11;2023-07-07;17:12:48;OrbOen7591
3096;AAAF-941;1;2024-10-21;14:19:44;2024-10-21;14:55:58;vel346
3097;AACM-258;3;2023-08-03;15:32:30;2023-08-03;15:37:48;Dobos7567
3098;MMG-451;4;2024-03-24;02:18:01;2024-03-24;02:26:52;dolorum762
3099;AACK-765;4;2023-11-16;19:09:12;2023-11-16;19:33:31;quod875
3100;SWB-680;5;2023-05-13;04:13:28;2023-05-13;04:18:43;voluptatem519
3101;NGJ-420;2;2024-05-15;01:11:14;2024-05-15;01:14:00;ullam856
3102;AACN-752;5;2023-11-25;00:48:43;2023-11-25;01:12:37;Kis5461
3103;SBT-973;2;2023-06-18;00:11:48;2023-06-19;00:39:17;ipsam789
3104;AACE-006;3;2023-05-25;19:09:06;2023-05-25;20:02:31;LOeszlOu1590
3105;AAAF-116;5;2023-06-15;19:00:36;2023-06-15;19:06:08;sequi818
3106;MYD-110;2;2023-09-24;00:48:38;2023-09-24;01:10:47;soluta495
3107;AACM-708;5;2024-02-23;00:21:00;2024-02-23;01:14:36;Csonka9024
3108;PON-520;4;2023-02-01;18:02:17;2023-02-01;18:03:38;KirOely9209
3109;AACA-063;4;2023-06-18;08:53:02;2023-06-18;09:32:22;voluptas166
3110;SDC-626;2;2023-12-22;08:35:26;2023-12-23;22:03:28;DeOek2947
3111;AAAN-639;3;2024-10-03;05:15:31;2024-10-03;05:28:55;eum426
3112;SZM-478;2;2023-01-13;16:50:37;2023-01-13;17:02:34;facilis416
3113;AACM-708;5;2024-05-08;18:49:08;2024-05-08;19:27:05;Balog7590
3114;AACM-439;3;2024-05-13;03:20:53;2024-05-13;04:14:50;TOuth2376
3115;SQT-731;2;2023-10-10;21:04:40;2023-10-13;05:24:13;FOebiOen5152
3116;MRE-641;5;2024-06-26;18:04:02;2024-06-26;18:55:56;aliquam118
3117;AACE-609;3;2023-05-15;11:05:25;2023-05-15;11:07:37;JOunOes4299
3118;AACE-116;2;2023-12-29;01:50:54;2023-12-29;01:53:42;OrsOus5427
3119;SRD-277;5;2024-06-03;04:54:37;2024-06-03;04:58:14;HegedOUs6342
3120;AAAJ-158;5;2022-12-01;21:44:51;2022-12-01;22:22:15;Pap8409
3121;RMC-536;3;2024-08-02;07:07:51;2024-08-05;06:42:03;veritatis265
3122;AACL-255;2;2024-07-18;22:37:30;2024-07-18;22:49:12;Nemes4186
3123;MYE-783;5;2023-07-24;10:09:56;2023-07-24;10:16:47;vitae599
3124;RIE-932;1;2023-10-01;12:33:01;2023-10-02;21:56:32;DudOes7498
3125;NOP-356;3;2024-10-22;18:27:43;2024-10-22;18:57:16;vitae599
3126;AABL-224;4;2023-02-14;22:27:14;2023-02-16;19:43:45;Szekeres9397
3127;AACF-694;5;2022-12-29;13:56:58;2022-12-29;14:09:12;BalOezs4384
3128;AABO-247;1;2023-09-04;01:16:23;2023-09-04;02:04:47;qui956
3129;AAAF-446;3;2024-05-31;06:25:22;2024-05-31;07:23:47;Major5901
3130;NQT-197;3;2024-01-31;01:56:07;2024-02-02;14:43:40;sunt709
3131;RIJ-649;4;2023-02-20;06:13:16;2023-02-20;06:39:28;officia110
3132;AAAB-657;4;2023-06-06;06:10:50;2023-06-06;06:25:54;JuhOesz2525
3133;AABM-190;3;2024-03-18;10:40:37;2024-03-18;10:56:13;sit145
3134;AABH-470;1;2024-03-17;18:17:23;2024-03-17;18:31:02;TOArOAk1297
3135;AACC-579;5;2023-02-22;17:32:23;2023-02-22;17:42:41;Pataki5022
3136;AAAN-676;4;2023-07-18;09:24:52;2023-07-18;10:01:22;magni547
3137;AABA-274;3;2023-01-11;19:04:20;2023-01-11;19:48:56;quas197
3138;PCS-617;1;2023-05-26;20:38:47;2023-05-26;21:06:50;quo400
3139;MEZ-966;3;2023-12-01;15:13:33;2023-12-01;16:04:43;KirOely9075
3140;RXJ-369;1;2023-12-17;04:31:01;2023-12-17;04:53:34;repellendus672
3141;AACJ-594;5;2023-08-02;04:08:45;2023-08-02;04:49:06;harum963
3142;SDZ-475;4;2022-11-12;01:05:28;2022-11-12;01:35:15;SzOokely6741
3143;TTV-101;4;2024-09-21;00:56:19;2024-09-21;01:51:17;Veres5620
3144;SDC-626;2;2023-12-06;02:53:24;2023-12-07;07:43:37;Pataki5022
3145;AAAH-342;5;2024-07-11;09:44:50;2024-07-11;10:01:47;Antal8246
3146;AABA-274;3;2024-03-28;06:49:24;2024-03-28;07:03:07;quia290
3147;AABL-825;5;2023-02-14;00:03:17;2023-02-14;00:19:38;id238
